custId,amount,total
C3653260,20.00,1
C3655712,100.00,1
C3657540,120.00,1
C3657618,30.00,1
C3657683,300.00,1
C3657684,30.00,1
C3658172,200.00,1
C3659451,385.99,1
C3659483,23.00,1
C3660326,500.00,1
C3662182,492.00,1
C3662528,1240.00,1
C3662849,810.00,1
C3663436,1692.00,1
C3664626,50.00,1
C3665978,1664.00,1
C3666582,2142.00,1
C3669550,90.00,1
C3670416,100.00,1
C3670527,2149.00,1
C3670876,748.30,1
C3671263,1750.00,1
C3672416,100.00,1
C3676113,1.00,1
C3676816,260.00,1
C3677362,10.00,1
C3678375,1500.00,1
C3679136,60.00,1
C3679974,172.50,1
C3683615,1500.00,1
C3683883,100.86,1
C3685734,1442.00,1
C3685821,100.00,1
C3690137,212.00,1
C3690959,1659.00,1
C3691546,252.00,1
C3694029,25.00,1
C3694218,240.00,1
C3694267,240.00,1
C3694559,247.00,1
C3695271,2500.00,1
C3695734,50.00,1
C3698012,10.00,1
C3710050,100.00,1
C3710454,225.00,1
C3710632,2573.00,1
C3710676,272.98,1
C3710768,200.00,1
C3710867,200.00,1
C3710963,2717.01,1
C3711161,11.00,1
C3711173,14.00,1
C3711185,99.00,1
C3711320,1493.00,1
C3711376,585.00,1
C3711533,1064.00,1
C3711559,3500.00,1
C3711569,100.00,1
C3711864,1.00,1
C3712046,118.00,1
C3712139,1045.00,1
C3712252,4150.00,1
C3712383,200.00,1
C3712421,322.00,1
C3712584,285.00,1
C3712771,1000.00,1
C3712850,203.45,1
C3712885,449.00,1
C3712969,13358.40,1
C3713628,1000.00,1
C3713744,500.00,1
C3713878,3699.00,1
C3714027,410.71,1
C3714061,140.00,1
C3714230,10.00,1
C3714531,500.00,1
C3714587,376.20,1
C3714678,109.00,1
C3714822,1900.00,1
C3715390,5000.00,1
C3715472,500.00,1
C3715482,451.00,1
C3715638,368.00,1
C3715944,435.00,1
C3716039,616.30,1
C3716154,290.00,1
C3716414,10.00,1
C3717052,150.00,1
C3717117,200.00,1
C3717270,500.00,1
C3717331,800.00,1
C3717378,500.00,1
C3717424,1995.00,1
C3717540,199.00,1
C3717613,100.00,1
C3717851,100.00,1
C3718026,881.00,1
C3718070,1000.00,1
C3718360,353.00,1
C3718391,16.00,1
C3718435,1092.00,1
C3718449,800.00,1
C3718466,896.70,1
C3718836,980.00,1
C3719241,1000.00,1
C3719644,178.00,1
C3719683,954.42,1
C3719756,1500.00,1
C3719772,20.00,1
C3719935,349.00,1
C3720025,185.00,1
C3720448,30.00,1
C3720867,336.00,1
C3720952,480.00,1
C3721012,1418.00,1
C3721024,1874.00,1
C3721142,12.00,1
C3721221,2.00,1
C3721265,200.00,1
C3721825,25.00,1
C3721831,1637.10,1
C3721884,333.00,1
C3722235,300.00,1
C3722277,1180.00,1
C3722287,2267.00,1
C3722375,729.00,1
C3722713,611.41,1
C3722764,9.00,1
C3723012,345.00,1
C3723015,28182.65,1
C3723338,500.00,1
C3723517,2176.55,1
C3723934,8511.00,1
C3724114,84.35,1
C3724143,4897.00,1
C3724317,205.00,1
C3724516,571.50,1
C3725027,2327.00,1
C3725878,203.00,1
C3726051,40.00,1
C3726069,49.00,1
C3726356,247.99,1
C3726460,830.00,1
C3726580,155.00,1
C3726775,194.00,1
C3726854,210.00,1
C3726970,245.00,1
C3727073,641.00,1
C3727249,150.00,1
C3727532,1903.00,1
C3727630,146.00,1
C3727833,30.00,1
C3727834,593.00,1
C3728029,298.32,1
C3729176,26.00,1
C3729592,310.00,1
C3729623,500.00,1
C3729624,675.82,1
C3729651,2370.00,1
C3729654,1660.00,1
C3729671,273.00,1
C3730191,6000.00,1
C3730525,706.00,1
C3730945,175.00,1
C3731274,1500.00,1
C3731460,500.00,1
C3731481,337.34,1
C3731582,270.00,1
C3731671,2343.48,1
C3731716,297.00,1
C3731759,3870.00,1
C3731953,2644.00,1
C3732139,459.00,1
C3732246,150.00,1
C3732334,500.00,1
C3732384,158.00,1
C3732466,137.00,1
C3732772,1400.00,1
C3732979,253.00,1
C3733039,1000.00,1
C3733091,1600.00,1
C3733151,605.00,1
C3733271,150.00,1
C3733648,5000.00,1
C3733839,588.21,1
C3733945,100.00,1
C3734456,433.00,1
C3734517,200.00,1
C3734531,690.00,1
C3734739,765.00,1
C3734836,290.00,1
C3735014,415.00,1
C3735069,1.00,1
C3735138,345.00,1
C3735336,0.76,1
C3735345,60.00,1
C3735355,100.00,1
C3735582,653.00,1
C3736155,100.00,1
C3736335,1.00,1
C3736374,198.00,1
C3736516,148.00,1
C3736520,323.00,1
C3737058,1000.00,1
C3737157,4600.00,1
C3737163,406.00,1
C3737312,200.00,1
C3737367,300.00,1
C3737458,10159.00,1
C3737687,85.00,1
C3737922,1950.90,1
C3738223,565.00,1
C3738334,1899.00,1
C3738583,24.00,1
C3738777,2200.00,1
C3738778,549.00,1
C3739072,4970.00,1
C3739374,270.00,1
C3739381,1543.74,1
C3739955,1000.00,1
C3740027,2467.25,1
C3740163,831.80,1
C3740243,30.00,1
C3740325,800.00,1
C3740355,662.40,1
C3740544,80.00,1
C3740749,105.00,1
C3740754,1600.42,1
C3741074,963.00,1
C3741120,154.05,1
C3741576,2300.00,1
C3741635,145.00,1
C3741784,30.00,1
C3741868,968.00,1
C3742027,100.00,1
C3742171,1000.00,1
C3742356,1000.00,1
C3742523,250.00,1
C3742731,1000.00,1
C3742825,100.00,1
C3742890,408.00,1
C3745563,2000.00,1
C3747953,1020.00,1
C3748692,40.00,1
C3749575,425.00,1
C3752845,30.00,1
C3753021,7744.00,1
C3754384,1932.30,1
C3755960,3500.00,1
C3756047,1000.00,1
C3756545,160.00,1
C3757584,150.00,1
C3757644,25170.00,1
C3761563,999.00,1
C3761725,1000.00,1
C3762189,50.00,1
C3767342,1519.00,1
C3767826,819.00,1
C3767871,765.00,1
C3769240,1790.00,1
C3770662,110.00,1
C3779117,630.00,1
C3779459,2777.00,1
C3780380,433.00,1
C3781577,215.00,1
C3781651,10.00,1
C3781863,3549.00,1
C3782549,5100.00,1
C3782755,957.00,1
C3782782,100.00,1
C3783027,200.00,1
C3783350,500.00,1
C3783415,69.00,1
C3785948,3146.34,1
C3791348,200.00,1
C3791424,100.00,1
C3791477,60.00,1
C3791663,612.00,1
C3791937,600.00,1
C3793134,8181.00,1
C3793540,306.00,1
C3794419,450.00,1
C3798070,200.00,1
C3799290,3999.00,1
C3799362,200.00,1
C3810079,26.00,1
C3810138,976.00,1
C3810222,6.00,1
C3810241,249.80,1
C3810689,202.00,1
C3810846,50.00,1
C3810888,1200.00,1
C3810965,25.00,1
C3811164,80.00,1
C3811415,1666.36,1
C3812186,50.00,1
C3812385,45.00,1
C3812569,2232.00,1
C3812782,339.80,1
C3813216,1035.00,1
C3813358,3245.90,1
C3813362,412.00,1
C3813458,570.00,1
C3813714,360.95,1
C3813882,1617.00,1
C3814069,99.00,1
C3814131,2500.00,1
C3814656,38.00,1
C3814754,1500.00,1
C3814787,2137.00,1
C3815157,1299.00,2
C3815318,733.50,1
C3815356,1183.00,1
C3815452,105.00,1
C3815870,8297.00,1
C3816215,450.00,1
C3816380,20.00,1
C3816532,60.00,1
C3816538,2230.00,1
C3816832,400.00,1
C3817012,14.00,1
C3817083,218.00,1
C3817161,1544.00,1
C3817230,1577.00,1
C3817235,100.00,1
C3818172,564.00,1
C3818230,574.00,1
C3818354,784.00,1
C3818528,3457.00,1
C3818591,1490.00,1
C3818819,349.00,1
C3819151,200.00,1
C3819246,3017.00,1
C3819444,1187.00,1
C3819622,337.57,1
C3819625,52110.00,1
C3819630,546.00,1
C3819674,30.00,1
C3819678,2100.00,1
C3819861,2049.00,1
C3820212,2.00,1
C3820445,4274.19,1
C3820551,743.00,1
C3820942,122.00,1
C3821216,1340.00,1
C3821734,669.00,1
C3821812,500.00,1
C3822113,2204.00,1
C3822136,364.00,1
C3822323,260.00,1
C3822418,5060.00,1
C3822636,100.00,1
C3822653,20226.00,1
C3822834,975.00,1
C3823022,20.00,1
C3823066,20.00,1
C3823111,228.44,1
C3823222,5561.15,1
C3823335,50.00,1
C3823432,106.00,1
C3823578,3336.00,1
C3823836,180.00,1
C3823861,382.00,1
C3823927,4873.00,1
C3823975,95.00,1
C3823984,118.00,1
C3824220,63.00,1
C3824228,183.00,1
C3824577,698.00,1
C3824763,3250.00,1
C3824827,2430.00,1
C3825041,330.00,1
C3825216,404.00,1
C3825492,485.00,1
C3825528,4987.38,1
C3825542,465.00,1
C3825751,445.00,1
C3825853,508.00,1
C3826188,147.00,1
C3826557,1723.86,1
C3826568,4152.00,1
C3826572,3000.00,1
C3826591,100.00,1
C3826958,6838.00,1
C3826962,2350.00,1
C3827055,2368.39,1
C3827179,59.00,1
C3827322,5000.00,1
C3827534,1185.00,1
C3827623,219.51,1
C3828168,249.00,1
C3828235,2645.00,1
C3828243,2000.00,1
C3828354,30.00,1
C3828676,880.00,1
C3828778,100.00,1
C3828959,20.00,1
C3829362,190.00,1
C3829580,1.00,1
C3829655,1060.98,1
C3829712,40.00,1
C3829713,1154.00,1
C3829751,298.95,1
C3830029,100.00,1
C3830114,200.00,1
C3830170,1000.00,1
C3830328,450.00,1
C3830559,239.00,1
C3830580,10000.00,1
C3830653,100.00,1
C3830751,300.00,1
C3830760,536.00,1
C3831070,238.00,1
C3831140,3046.42,1
C3831628,1539.00,1
C3831866,100.00,1
C3831917,1590.00,1
C3831928,100.00,1
C3831938,250.00,1
C3831974,36.00,1
C3832024,299.00,1
C3832136,1000.00,1
C3832435,200.00,1
C3832466,1400.00,1
C3832521,500.00,1
C3832575,504.25,1
C3832680,27.00,1
C3833036,198.00,1
C3833112,559.00,1
C3833347,1434.30,1
C3833456,88.00,1
C3833947,813.00,1
C3834153,250.00,1
C3834365,605.00,1
C3834437,100.00,1
C3834639,2471.94,1
C3834664,1211.00,1
C3834735,460.00,1
C3834830,1890.00,1
C3834986,200.00,1
C3835062,793.00,1
C3835283,225.00,1
C3835392,500.00,1
C3835484,600.00,1
C3835779,497.52,1
C3835985,627.46,1
C3836171,561.00,1
C3836227,6.64,1
C3836292,2000.00,1
C3836328,421.00,1
C3836348,135.00,1
C3836381,47.00,1
C3836445,90.00,1
C3836456,59.00,1
C3836629,1000.00,1
C3836650,50.00,1
C3836718,880.00,1
C3836791,500.00,1
C3837028,378.00,1
C3837042,189.00,1
C3837742,50.00,1
C3837929,5.00,1
C3838066,56.00,1
C3838314,300.00,1
C3838428,500.00,1
C3838615,50.00,1
C3838765,100.00,1
C3839383,297.00,1
C3839619,500.00,1
C3839727,350.00,1
C3839834,1208.00,1
C3839933,421.00,1
C3840059,80.00,1
C3840090,500.00,1
C3840174,3993.00,1
C3840213,1149.00,1
C3840332,531.00,1
C3840377,320.00,1
C3840853,100.00,1
C3840945,30.00,1
C3841413,10359.00,1
C3841473,646.00,1
C3841667,517.00,1
C3841743,1125.00,1
C3841760,230.00,1
C3841865,320.00,1
C3842020,756.00,1
C3842131,1700.00,1
C3842148,1044.00,1
C3842263,891.98,1
C3842441,500.00,1
C3842786,748.00,1
C3843726,200.00,1
C3845360,254.00,1
C3849954,12805.00,1
C3850812,1012.65,1
C3854853,1475.00,1
C3855476,250.00,1
C3857339,294.00,1
C3857648,150.00,1
C3858420,2500.00,1
C3859984,557.00,1
C3861840,355.00,1
C3861937,510.00,1
C3863031,259.00,1
C3865477,845.00,1
C3867428,850.00,1
C3870889,1660.75,1
C3872071,215.10,1
C3873168,123.91,1
C3873316,2305.00,1
C3873966,2890.00,1
C3875932,160.00,1
C3876133,400.00,1
C3876220,1270.00,1
C3876353,314.00,1
C3877762,170.00,1
C3877872,300.00,1
C3878219,30.00,1
C3878880,100.00,1
C3878917,600.00,1
C3878943,853.00,1
C3880688,1775.40,1
C3883456,69.00,1
C3884990,100.00,1
C3885771,17.00,1
C3887339,200.00,1
C3888377,20128.00,1
C3888812,375.00,1
C3890777,979.00,1
C3891719,1503.00,1
C3894658,1300.00,1
C3895033,58.00,1
C3896523,370.20,1
C3897177,640.00,1
C3899266,1500.00,1
C3910016,280.00,1
C3910233,1799.33,1
C3910287,50.00,1
C3910431,223.00,1
C3910750,220.00,1
C3911723,745.00,1
C3911882,70.00,1
C3912041,3260.00,1
C3912057,169.00,1
C3912329,5000.00,1
C3912355,1770.00,1
C3912967,280.00,1
C3913026,1318.00,1
C3913062,250.00,1
C3913255,1269.31,1
C3913479,339.52,1
C3913485,246.00,1
C3913544,450.00,1
C3913556,398.00,1
C3913630,455.72,1
C3913652,506.00,1
C3914039,4118.00,1
C3914067,200.00,1
C3914070,190.00,1
C3914111,50.00,1
C3914125,500.00,1
C3914272,111.95,1
C3914291,250.00,1
C3914635,25.00,1
C3914854,59.00,1
C3915027,0.00,1
C3915062,146.00,1
C3915920,200.00,1
C3915960,415.00,1
C3916219,93.00,1
C3916623,10.35,1
C3917144,370.07,1
C3917168,1005.00,1
C3917192,1287.00,1
C3917225,96.00,1
C3917230,10.00,1
C3917246,655.00,1
C3917281,1139.00,1
C3917643,698.00,1
C3917871,1052.00,1
C3917977,39.00,1
C3918125,239.00,1
C3918154,466.00,1
C3918220,1500.00,1
C3918243,158.00,1
C3918527,489.15,1
C3918552,200.00,1
C3918732,100.00,1
C3918838,168.00,1
C3919035,200.00,1
C3919314,190.00,1
C3919463,250.00,1
C3919844,1010.00,1
C3919853,50.00,1
C3919911,513.00,1
C3919919,1600.00,1
C3920179,1000.00,1
C3920386,698.00,1
C3920471,270.00,1
C3920476,11450.00,1
C3920538,500.00,1
C3920556,176.00,1
C3920788,65.00,1
C3920822,714.00,1
C3920885,2000.00,1
C3921024,242.00,1
C3921142,1351.00,1
C3921481,368.00,1
C3921623,1392.28,1
C3921690,365.00,1
C3921922,30.00,1
C3921938,2537.00,1
C3922088,50.00,1
C3922112,392.55,1
C3922263,102.00,1
C3922439,514.00,1
C3922458,80.00,1
C3922862,700.00,1
C3922962,8000.00,1
C3922992,1000.00,1
C3923045,495.00,1
C3923438,70.00,1
C3923465,372.00,1
C3924062,250.00,1
C3924076,450.00,1
C3924083,499.00,1
C3924139,1499.00,1
C3924187,1000.00,1
C3924383,279.00,1
C3924643,303.00,1
C3924679,2247.92,1
C3924851,600.00,1
C3924933,520.00,1
C3925012,133.00,1
C3925017,250.00,1
C3925313,300.00,1
C3925765,718.00,1
C3926348,92.00,1
C3926367,147.00,1
C3926392,100.00,1
C3926576,200.00,1
C3926612,48.00,1
C3926854,90.00,1
C3926867,1430.00,1
C3926888,419.52,1
C3927061,300.00,1
C3927124,400.00,1
C3927264,4000.00,1
C3927271,4308.99,1
C3927323,50.00,1
C3927342,4940.00,1
C3927471,371.00,1
C3927540,549.00,1
C3927815,296.00,1
C3927917,650.00,1
C3927922,423.00,1
C3928066,20.00,1
C3928118,899.00,1
C3928355,202.30,1
C3928536,4120.00,1
C3928742,50.00,1
C3928853,3500.00,1
C3928945,609.00,1
C3929465,144.80,1
C3929481,1300.00,1
C3929712,282.00,1
C3929912,200.00,1
C3929990,100.00,1
C3930048,5.00,1
C3930091,600.00,1
C3930251,30000.00,1
C3930262,23.00,1
C3930284,703.80,1
C3930466,360.00,1
C3930520,99.00,1
C3930573,147.00,1
C3930577,650.00,1
C3930631,4450.00,1
C3931526,21.00,1
C3931546,20.00,1
C3931729,100.00,1
C3931756,915.00,1
C3931846,205.00,1
C3932365,6956.00,1
C3932386,25000.00,1
C3932444,234.00,1
C3932477,866.13,1
C3932563,400.00,1
C3932689,26.00,1
C3932866,100.00,1
C3932871,810.00,1
C3933281,2800.00,1
C3933354,12999.00,1
C3933585,1500.00,1
C3933686,1750.00,1
C3933736,239.00,1
C3934118,699.00,1
C3934330,1068.00,1
C3934357,1000.00,1
C3934459,4940.00,1
C3934845,680.00,1
C3935144,4400.00,1
C3935369,1800.00,1
C3935381,22.65,1
C3935479,520.00,1
C3935534,1000.00,1
C3935579,461.00,1
C3935726,21.00,1
C3935831,197.00,1
C3935946,25.00,1
C3935953,500.00,1
C3936041,8205.00,1
C3936272,240.00,1
C3936428,1914.00,1
C3936476,90.00,1
C3936769,453.00,1
C3936834,545.00,1
C3936869,7830.00,1
C3936886,835.00,1
C3936923,217.00,1
C3937170,970.00,1
C3937255,275.43,1
C3937317,320.00,1
C3937669,100.00,1
C3937672,3080.00,1
C3937786,1690.00,1
C3937933,1000.00,1
C3938052,20.00,1
C3938285,4074.60,1
C3938432,417.00,1
C3938487,4283.70,1
C3938638,212.80,1
C3938733,404.00,1
C3939323,2114.00,1
C3939388,298.00,1
C3939415,1159.00,1
C3939518,67.65,1
C3939539,1500.00,1
C3939785,71.00,1
C3939815,120.00,1
C3939838,650.00,1
C3939877,273.00,1
C3939917,240.00,1
C3939980,1000.00,1
C3940043,296.00,1
C3940131,10415.00,1
C3940445,4050.00,1
C3940590,150.00,1
C3940621,500.00,1
C3940654,7.00,1
C3940766,98.00,1
C3940953,178.00,1
C3941454,500.00,1
C3941787,1050.00,1
C3941973,100.00,1
C3942119,305.00,1
C3942166,419.23,1
C3942391,36.80,1
C3942488,3.07,1
C3942525,761.00,1
C3942659,4399.00,1
C3943048,506.00,1
C3949358,1188.00,1
C3951415,3545.00,1
C3953815,1695.01,1
C3954652,3575.00,1
C3956921,210.00,1
C3957035,2.00,1
C3959284,5868.00,1
C3960072,8458.00,1
C3961929,1494.00,1
C3961956,30.00,1
C3962664,400.00,1
C3962755,320.00,1
C3964746,620.00,1
C3965717,276.00,1
C3966085,20.00,1
C3968355,32.00,1
C3971720,1499.00,1
C3976883,3530.00,1
C3977623,800.00,1
C3977719,210.00,1
C3978592,30.00,1
C3984544,108.00,1
C3985118,668.00,1
C3994956,800.00,1
C3995912,150.00,1
C3996529,137.18,1
C3997334,327.00,1
C3999974,100.00,1
C4010064,379.00,1
C4010157,100.00,1
C4010335,100.00,1
C4010939,1000.00,1
C4010948,670.00,1
C4010983,1807.00,1
C4011040,95.00,1
C4011049,584.00,1
C4011115,1512.75,1
C4011382,400.00,1
C4011412,50.00,1
C4011770,50.00,1
C4011888,2355.00,1
C4012023,30390.00,1
C4012079,616.50,1
C4012146,1356.00,1
C4012211,1299.00,1
C4012270,150.00,1
C4012413,500.00,1
C4012460,200.00,1
C4012542,2295.00,1
C4012641,350.00,1
C4013629,605.00,1
C4013651,571.00,1
C4013682,243.00,1
C4013731,300.00,1
C4014072,1689.00,1
C4014137,78.00,1
C4014462,3010.00,1
C4014523,364.00,1
C4014663,650.00,1
C4014845,1500.00,1
C4014859,550.00,1
C4014913,25.00,1
C4015411,1000.00,1
C4015518,156.65,1
C4015681,500.00,1
C4015840,3044.00,1
C4016228,1029.00,1
C4016262,336.04,1
C4016376,4000.00,1
C4016489,690.00,1
C4016539,13000.00,1
C4016667,499.00,1
C4016686,210.00,1
C4016787,900.00,1
C4016980,100.00,1
C4016990,875.00,1
C4017070,1278.00,1
C4017290,1427.00,1
C4017581,14.00,1
C4017891,420.00,1
C4017966,152.20,1
C4018215,442.00,1
C4018422,102.00,1
C4018525,199.29,2
C4018789,1014.50,1
C4018888,50.00,1
C4019044,100.00,1
C4019074,600.00,1
C4019087,2.00,1
C4019119,30.00,1
C4019243,223.00,1
C4019436,100.00,1
C4019486,2800.00,1
C4019550,441.50,1
C4019613,20.00,1
C4019828,3485.00,1
C4019853,200.00,1
C4020042,90.00,1
C4020155,97.00,1
C4020326,39.00,1
C4020349,1625.00,1
C4020538,253.00,1
C4020579,700.00,1
C4020713,500.00,1
C4020913,897.00,1
C4020927,100.00,1
C4020961,206.00,1
C4021130,1707.76,1
C4021428,109.37,1
C4021579,1656.00,1
C4021757,1585.00,1
C4021822,50.00,1
C4021857,100.00,1
C4022289,255.00,1
C4022646,1902.37,1
C4022713,95.00,1
C4022717,100.00,1
C4022813,300.00,1
C4022959,1413.00,1
C4023274,403.00,1
C4023576,1230.00,1
C4023624,1273.88,1
C4023637,15.00,1
C4023718,10.00,1
C4024037,4915.00,1
C4024064,3699.54,1
C4024556,2690.00,1
C4025192,50.00,1
C4025289,335.42,1
C4025336,1089.00,1
C4025588,335.00,1
C4025875,1000.00,1
C4026226,13496.00,1
C4026252,765.77,1
C4026418,100.00,1
C4026585,34.93,1
C4026670,30.00,1
C4026684,24.00,1
C4026721,3457.74,1
C4026731,349.00,1
C4026813,13445.00,1
C4026932,150.00,1
C4026949,55.00,1
C4026971,200.00,1
C4027020,80.00,1
C4027024,99999.86,1
C4027027,528.27,1
C4027058,150.00,1
C4027727,4650.26,1
C4027867,200.00,1
C4028152,1994.71,1
C4028453,998.00,1
C4028536,410.00,1
C4028560,227.00,1
C4028854,1000.00,1
C4029282,200.00,1
C4029331,495.00,1
C4029335,1406.70,1
C4029524,70.00,1
C4029623,1360.00,1
C4029770,1027.76,1
C4029936,302.84,1
C4029976,305.00,1
C4030070,198.00,1
C4030724,8790.16,1
C4030784,149.00,1
C4030859,1118.00,1
C4030878,314.00,1
C4031037,6000.00,1
C4031240,200.00,1
C4031260,1648.00,1
C4031313,1100.00,1
C4031413,190.00,1
C4031722,153.00,1
C4032165,500.00,1
C4032171,60.00,1
C4032335,500.00,1
C4032367,40.00,1
C4032678,500.00,1
C4032733,221.00,1
C4032925,37.00,1
C4033054,30.00,1
C4033149,198.00,1
C4033252,1300.00,1
C4033317,731.00,1
C4033427,113.00,1
C4033630,1000.00,1
C4033968,301.00,1
C4034039,7364.00,1
C4034233,5460.00,1
C4034273,945.00,1
C4034388,960.00,1
C4034477,750.00,1
C4034486,830.00,1
C4034554,385.00,1
C4034761,100.00,1
C4034773,100.00,1
C4034779,964.69,1
C4035138,3310.00,1
C4035431,200.00,1
C4035434,70.00,1
C4035736,350.00,1
C4035824,30.00,1
C4035918,310.00,1
C4035934,1008.50,1
C4036547,49.00,1
C4036613,100.00,1
C4036630,400.00,1
C4036753,520.00,1
C4037091,956.00,1
C4037270,1000.00,1
C4037352,10.00,1
C4037455,24075.00,1
C4037517,295.00,1
C4037634,15000.00,1
C4037665,500.00,1
C4037666,11766.00,1
C4038089,219.87,1
C4038334,31.00,1
C4038535,17.00,1
C4039079,509.00,1
C4039365,1525.35,1
C4039592,67.00,1
C4039664,320.00,1
C4039864,1179.33,1
C4039877,100.36,1
C4039889,26.00,1
C4039933,1189.00,1
C4039936,4719.00,1
C4039967,200.00,1
C4039968,27.00,1
C4040039,1400.00,1
C4040070,4284.00,1
C4040145,4866.00,1
C4040167,100.00,1
C4040182,250.00,1
C4040379,500.00,1
C4040791,1.00,1
C4040972,60.00,1
C4041042,50.00,1
C4041047,128.00,1
C4041240,300.00,1
C4041549,499.00,1
C4041649,88.00,1
C4042050,150.00,1
C4042357,532.00,1
C4042377,12.00,1
C4042451,35.00,1
C4042784,383.00,1
C4042878,820.00,1
C4043464,369.00,1
C4043921,500.00,1
C4044160,101.03,1
C4044925,5450.00,1
C4046477,440.00,1
C4046954,100.00,1
C4047069,27.00,1
C4050623,1805.00,1
C4055954,288.00,1
C4057150,45.00,1
C4057336,1579.76,1
C4059948,1940.00,1
C4060021,100.00,1
C4061958,130.00,1
C4063449,1675.00,1
C4064346,111.00,1
C4064624,52.00,1
C4064779,345.00,1
C4065584,79.00,1
C4066749,90.00,1
C4066867,189.00,1
C4067759,200.00,1
C4068867,190.00,1
C4072558,14.00,1
C4072733,598.00,1
C4073154,415.00,1
C4075087,5626.00,1
C4076438,165.66,1
C4077266,1563.80,1
C4077723,785.00,1
C4080176,2160.00,1
C4081014,618.00,1
C4083233,118.00,1
C4084359,883.00,1
C4086185,4554.96,1
C4086692,1000.00,1
C4086844,4131.00,1
C4087633,413.68,1
C4088789,599.00,1
C4090183,30.00,1
C4090838,521.00,1
C4091238,300.00,1
C4093275,600.00,1
C4094238,300.00,1
C4094248,1512.75,1
C4094368,1000.00,1
C4098156,786.00,1
C4110061,200.00,1
C4110126,1634.00,1
C4110464,200.00,1
C4110556,405.50,1
C4110569,500.00,1
C4110641,1418.00,1
C4110645,335.00,1
C4110727,60.00,1
C4110753,256.00,1
C4110859,815.00,1
C4111244,181.00,1
C4111336,1190.00,1
C4111954,1250.00,1
C4112062,10.00,1
C4112228,1590.00,1
C4112362,1500.00,1
C4112815,283.00,1
C4112869,200.00,1
C4112959,25.00,1
C4113030,100.00,1
C4113524,100.00,1
C4113641,10000.00,1
C4113684,59.00,1
C4114056,100.00,1
C4114162,1500.00,1
C4114331,20.00,1
C4114450,1400.00,1
C4114714,1850.00,1
C4114792,1000.00,1
C4114847,310.00,1
C4115039,500.00,1
C4115211,50.00,1
C4115278,145.00,1
C4115326,50.00,1
C4115446,99.00,1
C4115475,409.87,1
C4115853,1875.00,1
C4116123,100.00,1
C4116232,61489.00,1
C4116566,100.00,1
C4116818,1795.47,1
C4116928,100.00,1
C4116941,2000.00,1
C4117183,50.00,1
C4117216,147.38,1
C4117290,750.00,1
C4117365,258.00,1
C4117685,4500.00,1
C4117716,705.84,1
C4117751,250.00,1
C4117834,885.00,1
C4118266,7996.00,1
C4118292,1565.00,1
C4118547,20.00,1
C4118567,1.00,1
C4118615,782.93,1
C4118845,123.00,1
C4118991,188.00,1
C4119040,626.00,1
C4119055,200.00,1
C4119159,357.00,1
C4119316,15.00,1
C4119319,300.00,1
C4119379,300.00,1
C4119621,202.27,1
C4119729,20.00,1
C4120233,150.00,1
C4120566,300.00,1
C4120763,809.86,1
C4120779,314.90,1
C4121322,63.00,1
C4121788,500.00,1
C4121882,500.00,1
C4122068,1550.00,1
C4122075,770.00,1
C4122088,1188.00,1
C4122431,80.00,1
C4122537,319.60,1
C4122665,831.00,1
C4122691,585.00,1
C4122881,2209.06,1
C4122930,1500.00,1
C4123085,300.00,1
C4123189,444.00,1
C4123242,180.00,1
C4123336,100.00,1
C4124134,21.00,1
C4124376,30.00,1
C4124611,1321.70,1
C4124654,1199.00,1
C4124845,500.00,1
C4124888,50.00,1
C4125015,5144.05,1
C4125063,800.00,1
C4125232,50.00,1
C4125443,170.00,1
C4125634,1010.00,1
C4125825,81.27,1
C4125972,1263.00,1
C4126042,339.00,1
C4126068,1931.00,1
C4126216,630.00,1
C4126225,355.00,1
C4126439,243.00,1
C4126568,930.00,1
C4126649,1023.00,1
C4126664,975.00,1
C4126743,500.00,1
C4126790,10.00,1
C4127243,15000.00,1
C4127451,1248.00,1
C4127470,100.00,1
C4127514,434.00,1
C4127536,267.00,1
C4127692,200.00,1
C4127736,373.00,1
C4127965,2400.00,1
C4128058,405.00,1
C4128251,254.00,1
C4128452,65.00,1
C4128643,1998.00,1
C4128713,1599.99,1
C4128717,30.00,1
C4128861,100.00,1
C4129364,240.00,1
C4129377,1161.00,1
C4129453,144.80,1
C4129656,45.00,1
C4129760,1790.00,1
C4129927,200.00,1
C4129936,1900.00,1
C4130732,800.00,1
C4130782,769.00,1
C4130983,2280.00,1
C4131020,660.00,1
C4131059,49.00,1
C4131389,350.50,1
C4131447,18454.82,1
C4131468,434.00,1
C4131492,566.00,1
C4131526,622.00,1
C4131531,66.00,1
C4131539,876.80,1
C4131582,2700.00,1
C4131690,1500.00,1
C4131736,300.00,1
C4131880,100.00,1
C4131892,650.00,1
C4131951,500.00,1
C4131961,1400.00,1
C4132089,399.50,1
C4132381,2750.00,1
C4132581,400.00,1
C4132831,20.00,1
C4132858,50.00,1
C4133019,400.00,1
C4133067,50.00,1
C4133651,5639.00,1
C4133717,5.62,1
C4133774,200.00,1
C4134363,300.00,1
C4134564,50.00,1
C4135214,109.78,1
C4135217,98.00,1
C4135325,999.00,1
C4135355,250.00,1
C4135953,100.00,1
C4136229,90.00,1
C4136460,10.00,1
C4136540,500.00,1
C4136650,50.00,1
C4137116,2000.00,1
C4137122,970.00,1
C4137346,1540.00,1
C4137453,270.00,1
C4137461,200.00,1
C4137627,2800.00,1
C4137647,919.00,1
C4138242,100.00,1
